1,23:15:30,Norman,Decelles,M
2,28:36:00,Elden,Galano,M
3,29:19:41,Robert,Murphy,M
4,29:23:06,Coleen,Voeks,F
5,29:49:47,Gary,Henry,M
6,30:28:02,Kevin,Guest,M
7,31:36:11,Debbie,Webster,F
